id,lat,lng,label,population,risk
322,39.1244,117.3461,Tianjin,14241195,0.4472673751131764
411,39.9678,119.7292,Qinhuangdao,4523764,0.09755358231888253
420,40.08,116.5844,Beijing,28331507,0.42369480245861657
484,42.16,118.8408,Chifeng,9056162,0.031484240109324504
