id,lat,lng,label,population,risk
331,23.72,106.9603,Baise,3943002,0.11325511231266913
371,22.7947,100.9592,Simao,2213550,0.016688085558167826
437,25.0856,104.9594,Xingyi,7357766,0.4962679303827596
458,24.9922,102.7436,Kunming,11115277,0.3737888717464034
